date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-12-05,16.825,11.6875,640.25,52.59166666666667,32.512499999999996,9.791666666666666,0.11041666666666666,0.08333333333333333,0.16458333333333333,57.583333333333336,33.5
2022-12-06,33.07083333333333,22.708333333333332,1238.125,62.395833333333336,66.91250000000001,5.375,0.18166666666666667,1.5,0.22083333333333333,57.0,31.625
2022-12-07,44.01666666666667,29.974999999999998,1975.375,110.0625,96.02083333333333,8.5,0.3358333333333334,3.0833333333333335,0.2604166666666667,79.875,61.0
2022-12-08,53.60833333333333,36.25416666666667,2412.375,197.3708333333333,126.40416666666665,7.0,0.3670833333333334,4.833333333333333,0.425,97.75,74.16666666666667
2022-12-09,77.09166666666667,51.041666666666664,2476.0,185.0666666666667,112.60833333333333,3.8333333333333335,0.6845833333333333,10.375,0.12083333333333333,127.5,78.20833333333333
2022-12-10,50.8375,34.0625,2029.9166666666667,126.02499999999999,88.5125,10.375,0.41,6.0,0.33749999999999997,116.83333333333333,73.75
2022-12-11,50.525,34.09583333333333,1994.8333333333333,143.30833333333334,106.00416666666666,10.458333333333334,0.3779166666666667,4.833333333333333,0.3833333333333333,98.0,68.83333333333333
2022-12-12,54.666666666666664,37.0,2136.5833333333335,215.2458333333333,122.55416666666667,10.291666666666666,0.37125,4.458333333333333,0.41875,101.41666666666667,77.33333333333333
2022-12-13,33.75833333333333,23.112499999999997,1719.3333333333333,154.41666666666666,96.27916666666665,14.375,0.19583333333333333,1.875,1.1104166666666666,104.5,76.95833333333333
2022-12-14,1.1291666666666667,0.7875,59.208333333333336,0.0,0.7541666666666668,26.833333333333332,0.042083333333333334,0.0,2.2041666666666666,32.958333333333336,20.416666666666668
2022-12-15,1.0583333333333333,0.7374999999999999,62.958333333333336,0.0,0.25,34.083333333333336,0.04,0.0,2.2104166666666667,15.291666666666666,13.666666666666666
2022-12-16,55.4375,36.90416666666667,1704.1666666666667,102.20416666666667,142.69166666666666,11.291666666666666,0.3775,7.791666666666667,0.6645833333333333,75.79166666666667,47.583333333333336
2022-12-17,45.07916666666667,30.900000000000002,1660.7916666666667,90.68333333333334,81.79166666666667,5.916666666666667,0.5679166666666667,2.2916666666666665,0.34375,104.20833333333333,69.70833333333333
2022-12-18,38.87083333333333,26.520833333333332,1530.2916666666667,88.22083333333335,56.875,5.208333333333333,0.30624999999999997,2.625,0.23541666666666664,83.33333333333333,62.041666666666664
2022-12-19,56.025,38.03333333333333,1856.125,149.04999999999998,82.5,5.75,0.555,4.708333333333333,0.3333333333333333,93.5,68.79166666666667
2022-12-20,60.645833333333336,41.916666666666664,1972.5416666666667,156.72083333333333,94.08749999999999,8.666666666666666,0.36375,1.9583333333333333,0.4145833333333333,111.375,72.91666666666667
2022-12-21,49.9625,34.3125,1368.5833333333333,76.62083333333334,53.71666666666667,17.708333333333332,0.31583333333333335,2.625,0.37916666666666665,114.45833333333333,73.08333333333333
2022-12-22,38.13333333333333,25.47083333333333,1215.2916666666667,66.29583333333333,59.270833333333336,12.125,0.23625,4.916666666666667,0.32708333333333334,87.58333333333333,63.708333333333336
